,name,github_id,category,github_url,homepage,updated_github_id,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,labels,new_addition
21,arrow,apache/arrow,data-loading,https://github.com/apache/arrow,https://github.com/apache/arrow,,Apache-2.0,2016-02-17 08:00:23,2023-03-01 08:29:08,2023-03-01 04:30:34,2613.0,3148.0,16818.0,11202.0,,,,,,,Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing.,97.0,97.0,1022.0,20,True,3.0,-4.0,,
22,tokenizers,huggingface/tokenizers,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,,Apache-2.0,2019-11-01 17:52:20,2023-02-28 16:51:11,2023-02-28 16:35:57,533.0,218.0,495.0,6468.0,,2022-11-07 08:42:58,0.13.2,,,67.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,56.0,56.0,66.0,20,True,1.0,-1.0,,
23,grex,pemistahl/grex,nlp,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex,,Apache-2.0,2019-10-05 17:38:23,2023-02-28 18:01:21,2023-01-03 06:57:11,143.0,7.0,38.0,5922.0,,2022-10-21 11:37:01,1.4.1,22553.0,550.0,11.0,A command-line tool and Rust library for generating regular expressions from user-provided test cases.,154.0,154.0,9.0,20,True,1.0,,,
24,qdrant,qdrant/qdrant,apps,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,,Apache-2.0,2020-05-30 21:37:01,2023-03-01 08:30:06,2023-02-21 17:36:21,196.0,37.0,358.0,4525.0,1163.0,2023-02-21 21:23:28,1.0.2,,,40.0,Qdrant - Vector Search Engine and Database for the next generation of AI applications. Also available in the cloud..,,,33.0,20,True,2.0,,,
25,zombodb,zombodb/zombodb,apps,https://github.com/zombodb/zombodb,https://github.com/zombodb/zombodb,,,2015-07-17 16:53:20,2023-02-28 18:37:59,2023-02-28 18:34:51,194.0,12.0,610.0,4278.0,1495.0,2023-02-28 18:37:24,3000.1.10,15180.0,185.0,100.0,Making Postgres and Elasticsearch work together like it's 2022.,,,31.0,20,False,2.0,,,
26,arrow-datafusion,apache/arrow-datafusion,data-loading,https://github.com/apache/arrow-datafusion,https://github.com/apache/arrow-datafusion,,Apache-2.0,2021-04-17 15:40:23,2023-03-01 09:00:27,2023-02-28 22:49:25,547.0,623.0,1783.0,3262.0,,,,,,,Apache Arrow DataFusion SQL Query Engine.,2009.0,2009.0,398.0,20,True,3.0,,,
27,rust-numpy,PyO3/rust-numpy,ml-frameworks,https://github.com/PyO3/rust-numpy,https://github.com/PyO3/rust-numpy,,BSD-2-Clause,2017-04-21 06:36:48,2023-02-28 20:05:54,2023-02-28 19:55:27,76.0,3.0,103.0,802.0,,2023-01-18 16:54:09,0.18.0,,,23.0,PyO3-based Rust bindings of the NumPy C-API.,2367.0,2367.0,37.0,20,True,1.0,,,
28,evcxr,google/evcxr,ml-frameworks,https://github.com/evcxr/evcxr,https://github.com/evcxr/evcxr,evcxr/evcxr,,2018-09-25 10:19:22,2023-02-21 23:43:23,2023-02-21 23:43:23,180.0,73.0,113.0,4227.0,,2023-01-02 08:34:18,0.14.2,1117.0,186.0,3.0,,150.0,150.0,38.0,19,False,1.0,,,
29,quickwit,quickwit-inc/quickwit,apps,https://github.com/quickwit-oss/quickwit,https://github.com/quickwit-oss/quickwit,quickwit-oss/quickwit,,2021-04-13 22:45:40,2023-03-01 05:30:51,2023-02-28 22:46:07,156.0,273.0,983.0,3055.0,,2022-12-03 00:39:25,0.4.0,1877.0,93.0,6.0,Cloud-native search engine for log management & analytics.,62.0,62.0,40.0,19,False,3.0,,,
30,rust-bert,guillaume-be/rust-bert,nlp,https://github.com/guillaume-be/rust-bert,https://github.com/guillaume-be/rust-bert,,Apache-2.0,2020-01-25 09:40:07,2023-02-15 19:10:47,2023-02-15 19:10:47,121.0,21.0,117.0,1511.0,1063.0,,,,,,"Rust native ready-to-use NLP pipelines and transformer-based models (BERT, DistilBERT, GPT2,...).",269.0,269.0,26.0,19,True,1.0,,,
31,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,,MIT,2015-09-27 18:11:32,2023-02-26 17:00:03,2023-02-22 03:35:57,117.0,65.0,109.0,528.0,671.0,,,,,,Image processing operations.,2775.0,2775.0,62.0,19,True,2.0,,,
32,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,,MIT,2020-05-31 12:21:55,2023-02-22 15:13:18,2023-02-22 12:37:25,86.0,,159.0,453.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,493.0,493.0,40.0,19,True,3.0,,,
33,fancy-regex,fancy-regex/fancy-regex,nlp,https://github.com/fancy-regex/fancy-regex,https://github.com/fancy-regex/fancy-regex,,MIT,2018-10-02 17:55:03,2023-01-20 03:25:59,2023-01-20 03:25:54,28.0,7.0,24.0,311.0,,2022-04-28 06:39:51,0.10.0,,,2.0,Rust library for regular expressions using fancy features like look-around and backreferences.,6802.0,6802.0,18.0,19,True,1.0,,,
34,datafuse,datafuselabs/datafuse,data-loading,https://github.com/datafuselabs/databend,https://github.com/datafuselabs/databend,datafuselabs/databend,Apache-2.0,2020-10-10 06:04:42,2023-03-01 09:13:44,2023-03-01 08:50:37,546.0,598.0,3210.0,5400.0,,,,1365.0,455.0,100.0,A modern cloud data warehouse focusing on reducing cost and complexity for your massive-scale analytics needs. Open..,,,173.0,18,True,3.0,,,
35,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2023-01-29 18:54:23,2022-07-01 21:05:30,80.0,43.0,18.0,2191.0,197.0,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,82.0,82.0,11.0,18,True,1.0,,,
36,texture-synthesis,EmbarkStudios/texture-synthesis,image,https://github.com/EmbarkStudios/texture-synthesis,https://github.com/EmbarkStudios/texture-synthesis,,Apache-2.0,2019-08-26 08:06:48,2023-01-22 17:30:52,2023-01-22 17:30:50,72.0,11.0,38.0,1680.0,,2021-03-26 11:26:35,0.8.2,3370.0,78.0,14.0,Example-based texture synthesis written in Rust.,103.0,103.0,19.0,18,True,2.0,,,
37,tract,sonos/tract,ml-frameworks,https://github.com/sonos/tract,https://github.com/sonos/tract,,,2017-08-07 09:31:26,2023-03-01 08:47:51,2023-02-28 19:20:48,143.0,16.0,130.0,1576.0,,2023-02-24 15:04:26,0.19.7,4754.0,153.0,57.0,"Tiny, no-nonsense, self-contained, Tensorflow and ONNX inference.",22.0,22.0,51.0,18,False,1.0,,,
38,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,,Apache-2.0,2018-07-22 10:09:33,2023-02-27 20:48:32,2023-02-20 20:16:34,52.0,12.0,68.0,603.0,,2023-02-20 20:18:55,argmin-v0.8.1,,,25.0,Mathematical optimization in pure Rust.,221.0,221.0,27.0,18,True,1.0,,,
39,lindera,lindera-morphology/lindera,nlp,https://github.com/lindera-morphology/lindera,https://github.com/lindera-morphology/lindera,,MIT,2020-01-22 14:27:57,2023-02-23 12:51:52,2023-02-23 12:50:44,31.0,8.0,63.0,270.0,,2023-02-23 13:05:52,0.23.0,402.0,10.0,55.0,A morphological analysis library.,688.0,688.0,13.0,18,True,2.0,,,
40,xaynet,xaynetwork/xaynet,ml-frameworks,https://github.com/xaynetwork/xaynet,https://github.com/xaynetwork/xaynet,,Apache-2.0,2019-08-29 08:59:32,2022-08-30 07:37:09,2022-08-30 07:37:08,23.0,5.0,27.0,195.0,2776.0,2021-01-18 12:57:57,0.11.0,,,11.0,Xaynet represents an agnostic Federated Machine Learning framework to build privacy-preserving AI applications.,14.0,14.0,28.0,18,True,1.0,,,
41,sudachi.rs,WorksApplications/sudachi.rs,nlp,https://github.com/WorksApplications/sudachi.rs,https://github.com/WorksApplications/sudachi.rs,,Apache-2.0,2019-11-23 12:04:58,2023-02-15 07:38:03,2023-02-15 07:30:32,22.0,28.0,99.0,186.0,,2023-02-15 07:32:48,0.6.7,105.0,6.0,9.0,Sudachi in Rust and new generation of SudachiPy.,509.0,509.0,7.0,18,True,2.0,,,
42,weld,weld-project/weld,ml-frameworks,https://github.com/weld-project/weld,https://github.com/weld-project/weld,,BSD-3-Clause,2016-06-13 05:00:24,2022-06-22 01:07:30,2020-04-04 20:50:54,251.0,72.0,96.0,2908.0,615.0,,,,,3.0,High-performance runtime for data analytics applications.,4.0,4.0,36.0,17,False,2.0,,,
43,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,147.0,33.0,67.0,1218.0,532.0,,,,,,Machine Learning library for Rust.,417.0,417.0,20.0,17,False,2.0,,,
44,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,37.0,4.0,6.0,703.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5537.0,5537.0,13.0,17,False,3.0,,,
45,nlprule,bminixhofer/nlprule,nlp,https://github.com/bminixhofer/nlprule,https://github.com/bminixhofer/nlprule,,Apache-2.0,2020-07-19 16:24:54,2022-07-06 20:57:31,2022-02-04 11:05:28,38.0,20.0,29.0,511.0,,2021-04-24 09:12:56,0.6.4,27648.0,1024.0,27.0,"A fast, low-resource Natural Language Processing and Text Correction library written in Rust.",47.0,47.0,7.0,17,False,2.0,,,
46,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,,Apache-2.0,2019-05-08 05:14:51,2023-01-27 10:42:50,2023-01-27 10:41:18,55.0,60.0,45.0,470.0,,2022-11-08 16:38:05,0.3.0,,,1.0,A comprehensive library for machine learning and numerical computing. The library provides a set of tools for linear..,104.0,104.0,24.0,17,True,2.0,,,
47,granne,granne/granne,ml-frameworks,https://github.com/granne/granne,https://github.com/granne/granne,,MIT,2019-12-06 09:12:47,2023-02-13 14:53:00,2021-05-19 16:09:39,24.0,7.0,9.0,289.0,203.0,2021-06-06 12:58:39,0.5.2,,,3.0,Graph-based Approximate Nearest Neighbor Search.,16.0,16.0,6.0,17,False,2.0,,,
48,gap_statistic,milesgranger/gap_statistic,ml-frameworks,https://github.com/milesgranger/gap_statistic,https://github.com/milesgranger/gap_statistic,,Unlicense,2016-04-25 11:22:18,2023-01-21 10:38:59,2023-01-21 10:35:45,42.0,2.0,33.0,165.0,134.0,2023-01-21 10:38:59,2.0.2,347.0,5.0,14.0,Dynamically get the suggested clusters in the data for unsupervised learning.,29.0,29.0,5.0,17,True,2.0,,,
49,graph-rs,sreeise/graph-rs,graph,https://github.com/sreeise/graph-rs,https://github.com/sreeise/graph-rs,,MIT,2018-12-18 13:17:11,2023-02-03 14:23:07,2022-11-21 06:12:02,16.0,27.0,191.0,62.0,745.0,2022-08-23 04:45:09,0.3.0,,,9.0,Microsoft Graph API client writen in Rust.,616.0,616.0,8.0,17,False,2.0,,,
50,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,,Apache-2.0,2016-02-05 00:32:17,2023-02-28 18:29:23,2023-02-14 05:11:28,365.0,52.0,120.0,4262.0,853.0,,,,,,Rust language bindings for TensorFlow.,,,46.0,16,True,2.0,,['binding'],
51,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,,Apache-2.0,2020-10-28 03:19:33,2023-03-01 09:15:24,2023-03-01 02:16:56,260.0,190.0,804.0,2273.0,,2023-01-18 07:27:19,0.19.0,49.0,1.0,23.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba.,,,47.0,16,True,3.0,,,
52,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,194.0,32.0,31.0,2144.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,
53,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2022-12-06 13:49:54,2022-12-06 13:49:53,109.0,25.0,27.0,2019.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,83.0,83.0,9.0,16,True,3.0,,,
54,bayard,bayard-search/bayard,apps,https://github.com/mosuka/bayard,https://github.com/mosuka/bayard,mosuka/bayard,MIT,2019-11-01 09:54:55,2023-02-20 15:16:06,2022-10-11 12:50:46,66.0,6.0,40.0,1774.0,,2022-08-03 06:37:23,0.9.0,7.0,0.0,18.0,A full-text search and indexing server written in Rust.,18.0,18.0,13.0,16,True,3.0,,,
55,rerun,rerun-io/rerun,image,https://github.com/rerun-io/rerun,https://github.com/rerun-io/rerun,,Apache-2.0,2022-04-08 07:30:05,2023-03-01 08:53:33,2023-03-01 08:43:47,47.0,208.0,261.0,1419.0,,2023-02-14 21:47:06,0.2.0,66.0,66.0,4.0,"Log images, point clouds, etc, and visualize them effortlessly. Built in Rust using egui.",,,10.0,16,True,2.0,,,True
56,juice,spearow/juice,ml-frameworks,https://github.com/spearow/juice,https://github.com/spearow/juice,,,2017-01-14 21:27:49,2023-02-22 17:42:21,2023-02-22 17:25:58,75.0,31.0,54.0,1006.0,1433.0,,,,,,The Hacker's Machine Learning Engine.,57.0,57.0,47.0,16,False,2.0,,,
57,rustlearn,maciejkula/rustlearn,ml-frameworks,https://github.com/maciejkula/rustlearn,https://github.com/maciejkula/rustlearn,,Apache-2.0,2015-12-03 21:48:17,2021-06-07 09:09:59,2020-06-21 02:01:58,50.0,10.0,5.0,559.0,76.0,2018-07-29 21:02:49,0.5.0,,,4.0,Machine learning crate for Rust.,116.0,116.0,9.0,16,False,2.0,,,
58,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,,Apache-2.0,2018-04-20 18:38:06,2022-11-04 01:21:10,2022-11-04 01:19:49,24.0,11.0,17.0,362.0,1322.0,,,,,,"Rust numeric library with R, MATLAB & Python syntax.",95.0,95.0,11.0,16,True,2.0,,,
59,rustface,atomashpolskiy/rustface,image,https://github.com/atomashpolskiy/rustface,https://github.com/atomashpolskiy/rustface,,,2017-12-21 20:24:40,2021-11-10 17:08:18,2021-11-10 17:07:53,28.0,4.0,17.0,333.0,176.0,2020-11-02 08:22:28,0.1.6,,,3.0,Face detection library for the Rust programming language.,214.0,214.0,7.0,16,False,2.0,,,
60,sprs,vbarrielle/sprs,ml-frameworks,https://github.com/sparsemat/sprs,https://github.com/sparsemat/sprs,sparsemat/sprs,Apache-2.0,2015-05-17 19:01:01,2023-01-24 18:57:10,2023-01-24 18:57:10,35.0,43.0,102.0,321.0,1096.0,,,,,,sparse linear algebra library for rust.,11.0,11.0,28.0,16,True,2.0,,,
61,rs-natural,christophertrml/rs-natural,nlp,https://github.com/lexi-sh/rs-natural,https://github.com/lexi-sh/rs-natural,lexi-sh/rs-natural,MIT,2014-07-27 22:26:18,2023-02-11 03:58:48,2020-02-13 07:12:11,29.0,2.0,7.0,215.0,97.0,,,,,,Natural Language Processing for Rust.,309.0,309.0,14.0,16,False,2.0,,,
62,onnxruntime-rs,nbigaouette/onnxruntime-rs,ml-frameworks,https://github.com/nbigaouette/onnxruntime-rs,https://github.com/nbigaouette/onnxruntime-rs,,Apache-2.0,2020-08-04 03:04:15,2023-01-09 21:05:10,2022-07-19 00:34:22,62.0,29.0,20.0,201.0,447.0,,,,,,Rust wrapper for Microsoft's ONNX Runtime (version 1.8).,82.0,82.0,9.0,16,True,2.0,,['binding'],
63,rust-tokenizers,guillaume-be/rust-tokenizers,nlp,https://github.com/guillaume-be/rust-tokenizers,https://github.com/guillaume-be/rust-tokenizers,,Apache-2.0,2019-11-09 16:14:11,2023-01-29 14:33:41,2023-01-29 14:33:41,16.0,1.0,6.0,182.0,431.0,,,,,,"Rust-tokenizer offers high-performance tokenizers for modern language models, including WordPiece, Byte-Pair Encoding..",308.0,308.0,5.0,16,True,2.0,,,
64,graphlib,purpleprotocol/graphlib,graph,https://github.com/purpleprotocol/graphlib,https://github.com/purpleprotocol/graphlib,,MIT,2019-03-14 12:52:32,2023-01-14 18:45:42,2021-11-09 12:03:42,13.0,7.0,23.0,180.0,172.0,2021-11-09 12:06:19,0.6.3,,,19.0,Simple but powerful graph library for Rust.,34.0,34.0,12.0,16,False,3.0,,,
65,faiss-rs,Enet4/faiss-rs,ml-frameworks,https://github.com/Enet4/faiss-rs,https://github.com/Enet4/faiss-rs,,Apache-2.0,2018-01-27 21:50:14,2023-02-28 13:44:37,2023-02-28 13:44:36,15.0,4.0,23.0,92.0,269.0,2023-01-29 13:38:38,0.12.0,,,11.0,Rust language bindings for Faiss.,11.0,11.0,7.0,16,False,2.0,,['binding'],
66,pyrus-cramjam,milesgranger/pyrus-cramjam,ml-frameworks,https://github.com/milesgranger/pyrus-cramjam,https://github.com/milesgranger/pyrus-cramjam,,MIT,2020-03-08 07:46:33,2023-01-11 05:28:41,2023-01-11 05:28:35,2.0,3.0,26.0,48.0,76.0,2022-11-27 12:14:58,2.6.2.post1,,,31.0,Thin Python wrapper to de/compression algorithms in Rust - lightweight & no dependencies.,937.0,937.0,4.0,16,False,2.0,,,
67,tch-rs,LaurentMazare/tch-rs,ml-frameworks,https://github.com/LaurentMazare/tch-rs,https://github.com/LaurentMazare/tch-rs,,Apache-2.0,2019-02-16 21:08:44,2023-02-28 03:16:59,2023-02-23 20:56:24,198.0,123.0,286.0,2474.0,,,,556.0,50.0,1.0,Rust bindings for the C++ api of PyTorch.,,,56.0,15,True,2.0,,['binding'],
68,tiktoken,openai/tiktoken,nlp,https://github.com/openai/tiktoken,https://github.com/openai/tiktoken,,MIT,2022-12-01 23:22:11,2023-02-28 16:26:44,2023-02-26 19:36:53,94.0,9.0,22.0,2312.0,,,,,,,,940.0,940.0,7.0,15,False,2.0,,,True
69,lance,eto-ai/lance,data-loading,https://github.com/eto-ai/lance,https://github.com/eto-ai/lance,,Apache-2.0,2022-07-07 22:29:29,2023-03-01 05:32:27,2023-03-01 05:31:03,40.0,41.0,165.0,1079.0,,2023-03-01 05:35:25,0.3.10,,,28.0,Modern columnar data format for ML implemented in Rust. Convert from parquet in 2 lines of code for 100x faster random..,3.0,3.0,10.0,15,True,3.0,,,True
70,lnx,lnx-search/lnx,apps,https://github.com/lnx-search/lnx,https://github.com/lnx-search/lnx,,MIT,2021-08-13 15:05:22,2022-11-05 00:46:53,2022-11-05 00:46:52,31.0,32.0,39.0,817.0,510.0,2022-10-05 16:57:07,0.9.0-master,,,18.0,"Insanely fast, Feature-rich searching. lnx is the adaptable, typo tollerant deployment of the tantivy search engine...",,,5.0,15,True,3.0,,,
